OG0001041	3064	"4|6"	10
OG0001041	3070	"4|6"	10
OG0001041	3077	"4|6"	10
OG0001041	3095	"4|6"	10
OG0001041	3097	"4|6"	10
OG0001041	3098	"4|6"	10
OG0001041	3110	"7|5"	12
OG0001041	3151	"5|8"	13
OG0001041	3159	"5|8"	13
OG0001041	3187	"5|8"	13
OG0001041	3193	"5|8"	13
OG0001041	3202	"6|8"	14
OG0001041	3204	"6|8"	14
OG0001041	3212	"6|8"	14
OG0001041	3226	"5|9"	14
OG0001041	3242	"4|8"	12
OG0001041	3243	"4|8"	12
OG0001041	3270	"2|6"	8
OG0001041	3271	"2|6"	8
OG0001041	3279	"2|5"	7
OG0001041	3297	"2|4"	6
OG0001041	3317	"2|3"	5
OG0001041	3335	"2|3"	5
OG0001041	3339	"2|3"	5
OG0001041	3341	"2|3"	5
OG0001041	3346	"2|3"	5
OG0001041	3372	"2|3"	5
OG0001041	3380	"2|3"	5
OG0001041	3872	"15|5"	20
OG0001041	3876	"15|5"	20
OG0001041	3880	"16|5"	21
OG0001041	3888	"16|5"	21
OG0001041	3902	"16|5"	21
OG0001041	3905	"16|5"	21
OG0001041	3916	"16|6"	22
OG0001041	3929	"16|6"	22
OG0001041	3940	"17|6"	23
OG0001041	3945	"18|6"	24
OG0001041	3946	"18|6"	24
OG0001041	3962	"23|6"	29
OG0001041	3967	"23|6"	29
OG0001041	3972	"23|6"	29
OG0001041	3978	"23|6"	29
OG0001041	3992	"25|5"	30
OG0001041	4015	"25|4"	29
OG0001041	4029	"24|4"	28
OG0001094	76	"2|3"	5
OG0001094	82	"2|3"	5
OG0001094	83	"2|3"	5
OG0001094	94	"2|3"	5
OG0001094	124	"3|7"	10
OG0001094	130	"3|7"	10
OG0001094	140	"4|7"	11
OG0001094	154	"4|8"	12
OG0001094	155	"4|8"	12
OG0001094	226	"10|6"	16
OG0001094	235	"10|6"	16
OG0001094	237	"10|6"	16
OG0001094	257	"8|6"	14
OG0001094	279	"8|6"	14
OG0001094	283	"8|5"	13
OG0001094	284	"8|5"	13
OG0001094	298	"8|5"	13
OG0001094	299	"8|5"	13
OG0001094	305	"8|4"	12
OG0001094	309	"8|4"	12
OG0001094	323	"8|4"	12
OG0001094	329	"8|4"	12
OG0001094	352	"8|4"	12
OG0001094	359	"8|4"	12
OG0001094	376	"7|4"	11
OG0001094	387	"7|4"	11
OG0001094	1565	"9|2"	11
OG0001094	1575	"9|4"	13
OG0001094	1587	"9|4"	13
OG0001094	1591	"10|4"	14
OG0001094	1593	"10|4"	14
OG0001094	1601	"12|4"	16
OG0001094	1613	"12|5"	17
OG0001094	1658	"12|8"	20
OG0001094	1659	"12|8"	20
OG0001094	1721	"16|15"	31
OG0001094	1745	"15|13"	28
OG0001094	1766	"18|13"	31
OG0001094	1774	"18|13"	31
OG0001094	1783	"20|13"	33
OG0001094	1785	"20|12"	32
OG0001094	1787	"20|11"	31
OG0001094	1789	"20|11"	31
OG0001094	1794	"20|11"	31
OG0001094	1798	"20|10"	30
OG0001094	1800	"20|11"	31
OG0001094	1809	"20|11"	31
OG0001094	1821	"20|13"	33
OG0001094	1825	"19|13"	32
OG0001094	1835	"18|15"	33
OG0001094	1851	"17|13"	30
OG0001094	1857	"19|13"	32
OG0001094	1861	"19|13"	32
OG0001094	1862	"20|13"	33
OG0001094	1864	"20|13"	33
OG0001094	1866	"20|13"	33
OG0001094	1877	"20|11"	31
OG0001094	1895	"24|9"	33
OG0001094	1915	"25|13"	38
OG0001094	1963	"34|16"	50
OG0001094	1974	"34|15"	49
OG0001094	2008	"28|16"	44
OG0001094	2035	"27|18"	45
OG0001094	2067	"26|14"	40
OG0001094	2073	"25|15"	40
OG0001094	2080	"23|15"	38
OG0001094	2081	"23|15"	38
OG0001094	2092	"23|14"	37
OG0001094	2097	"23|14"	37
OG0001094	2110	"23|13"	36
OG0001094	2113	"23|12"	35
OG0001094	2118	"23|12"	35
OG0001094	2129	"22|11"	33
OG0001094	2139	"20|11"	31
OG0001094	2154	"21|13"	34
OG0001094	2155	"21|13"	34
OG0001094	2158	"21|13"	34
OG0001094	2175	"20|13"	33
OG0001094	2179	"22|13"	35
OG0001094	2199	"22|12"	34
OG0001094	2208	"21|11"	32
OG0001094	2262	"18|4"	22
OG0001094	2288	"16|4"	20
OG0001134	4590	"2|3"	5
OG0001134	5865	"0|4"	4
OG0001134	7501	"0|2"	2
OG0001287	346	"12|3"	15
OG0001287	353	"12|3"	15
OG0001287	363	"12|3"	15
OG0001287	364	"12|3"	15
OG0001287	406	"12|3"	15
OG0001287	409	"12|3"	15
OG0001287	1254	"14|3"	17
OG0001287	1259	"14|3"	17
OG0001287	1267	"14|2"	16
OG0001287	1268	"14|2"	16
OG0001287	1269	"14|2"	16
OG0001287	1277	"15|3"	18
OG0001287	1280	"15|3"	18
OG0001287	1283	"15|3"	18
OG0001287	1285	"15|3"	18
OG0001287	1291	"17|3"	20
OG0001287	1299	"18|3"	21
OG0001287	1300	"18|3"	21
OG0001287	1302	"18|3"	21
OG0001287	1329	"16|4"	20
OG0001287	1360	"15|2"	17
OG0001287	1362	"15|2"	17
OG0001287	1380	"15|2"	17
OG0001287	1386	"14|2"	16
OG0001287	1387	"14|2"	16
OG0001287	1392	"14|2"	16
OG0001287	1397	"14|2"	16
OG0001287	1404	"13|2"	15
OG0001287	1410	"13|2"	15
OG0001287	1413	"13|2"	15
OG0001287	1416	"13|2"	15
OG0001287	1476	"15|2"	17
OG0001287	1810	"5|2"	7
OG0001287	1814	"5|2"	7
OG0001287	1815	"5|2"	7
OG0001287	1818	"7|2"	9
OG0001287	1820	"7|2"	9
OG0001287	1825	"7|2"	9
OG0001287	1826	"7|2"	9
OG0001287	1835	"10|3"	13
OG0001287	1837	"10|3"	13
OG0001287	1840	"10|3"	13
OG0001287	1841	"10|3"	13
OG0001287	1844	"10|3"	13
OG0001287	1847	"10|4"	14
OG0001287	1849	"10|4"	14
OG0001287	1851	"11|4"	15
OG0001287	1858	"11|4"	15
OG0001287	1859	"11|4"	15
OG0001287	1878	"11|9"	20
OG0001287	1884	"11|9"	20
OG0001287	1905	"11|9"	20
OG0001287	1929	"12|8"	20
OG0001287	1934	"12|8"	20
OG0001287	1938	"12|8"	20
OG0001287	1962	"16|7"	23
OG0001287	1968	"16|6"	22
OG0001287	1974	"16|6"	22
OG0001287	1977	"16|6"	22
OG0001287	1983	"16|6"	22
OG0001287	1989	"16|6"	22
OG0001287	1992	"16|6"	22
