OG0001579	899	19,11	30
OG0001579	901	19,11	30
OG0001579	920	18,10	28
OG0001579	1004	19,7	26
OG0001579	1031	16,7	23
OG0001579	1058	14,5	19
OG0001579	1062	14,5	19
OG0001579	1064	14,5	19
OG0001579	1082	12,7	19
OG0001579	1152	10,5	15
OG0001579	1153	10,5	15
OG0001579	1169	10,5	15
OG0001579	1174	10,5	15
OG0001579	1221	6,6	12
OG0001579	1241	6,6	12
OG0001579	1265	5,6	11
OG0001579	1317	4,4	8
OG0001579	1340	3,4	7
OG0001579	1419	2,3	5
OG0001579	1420	2,3	5
OG0001579	1423	2,3	5
OG0001579	1438	2,3	5
OG0001579	1440	2,3	5
OG0001579	1469	2,3	5
OG0001579	1478	2,3	5
OG0001608	243	6,3	9
OG0001608	261	6,4	10
OG0001608	268	6,4	10
OG0001608	272	7,4	11
OG0001608	284	7,4	11
OG0001608	330	8,11	19
OG0001608	384	8,12	20
OG0001608	391	8,12	20
OG0001608	451	20,3	23
OG0001608	472	20,3	23
OG0001608	538	11,7	18
OG0001608	539	11,7	18
OG0001608	558	11,7	18
OG0001608	582	10,6	16
OG0001608	613	4,6	10
OG0001608	617	4,6	10
OG0001608	648	4,5	9
OG0001608	656	4,4	8
OG0001608	658	3,4	7
OG0001608	663	3,4	7
OG0001608	672	4,4	8
OG0001608	691	3,4	7
OG0001608	695	3,4	7
OG0001608	696	3,4	7
OG0001608	703	3,4	7
OG0001608	708	2,4	6
OG0001608	710	2,4	6
OG0001812	62	4,2	6
OG0001812	97	8,2	10
OG0001812	106	10,2	12
OG0001812	107	10,2	12
OG0001812	123	10,2	12
OG0001812	170	12,3	15
OG0001812	182	13,3	16
OG0001812	205	15,4	19
OG0001812	269	16,7	23
OG0001812	274	16,7	23
OG0001812	296	18,8	26
OG0001812	353	15,7	22
OG0001812	376	15,6	21
OG0001812	379	14,6	20
OG0001812	382	14,6	20
OG0001812	397	11,8	19
OG0001812	406	11,9	20
OG0001812	408	11,9	20
OG0001812	415	12,8	20
OG0001812	421	12,9	21
OG0001812	427	12,9	21
OG0001812	543	15,2	17
OG0001812	581	16,2	18
OG0001812	595	10,6	16
OG0001812	598	14,2	16
OG0001812	600	10,6	16
OG0001812	629	16,3	19
OG0001812	637	16,4	20
OG0001812	642	17,4	21
OG0001812	643	18,4	22
OG0001812	644	18,4	22
OG0001812	659	18,5	23
OG0001812	676	17,5	22
OG0001812	688	15,6	21
OG0001812	690	17,5	22
OG0001812	693	17,5	22
OG0001812	694	17,5	22
OG0001812	697	15,5	20
OG0001812	700	16,5	21
OG0001812	706	16,5	21
OG0001812	709	16,5	21
OG0001812	711	14,5	19
OG0001812	726	6,12	18
OG0001812	733	12,6	18
OG0001812	750	12,4	16
OG0001812	761	9,5	14
OG0001812	775	9,5	14
OG0001812	776	12,3	15
OG0001812	784	9,4	13
OG0001812	799	10,2	12
OG0001812	801	6,4	10
OG0001812	802	8,4	12
OG0001812	807	9,2	11
OG0001812	813	8,2	10
OG0001812	814	8,3	11
OG0001812	829	9,2	11
OG0001812	861	5,3	8
OG0001812	865	5,3	8
OG0001812	1167	1,3	4
OG0001812	1168	1,3	4
OG0001812	1178	1,3	4
OG0001812	1194	2,3	5
OG0001812	1200	2,4	6
OG0001812	1205	2,4	6
OG0001812	1243	3,5	8
OG0001812	1250	3,5	8
OG0001812	1252	3,5	8
OG0001812	1253	3,5	8
OG0001812	1257	5,5	10
OG0001812	1292	5,5	10
OG0001812	1345	6,6	12
OG0001812	1351	6,6	12
OG0001812	1357	6,6	12
OG0001812	1394	5,5	10
OG0001812	1420	5,6	11
OG0001812	1466	7,5	12
OG0001812	1492	6,5	11
OG0001812	1493	6,5	11
OG0001812	1499	6,5	11
OG0001812	1512	6,4	10
OG0001812	1513	6,4	10
OG0001812	1524	6,3	9
OG0001812	1576	3,3	6
OG0001812	1581	3,3	6
OG0001812	1588	3,3	6
OG0001812	1611	3,2	5
OG0001812	1612	3,2	5
OG0001858	68	5,4	9
OG0001858	78	5,3	8
OG0001858	128	6,6	12
OG0001858	146	6,7	13
OG0001858	194	8,11	19
OG0001858	233	8,11	19
OG0001858	314	12,13	25
OG0001858	324	12,13	25
OG0001858	340	12,13	25
OG0001858	373	15,16	31
OG0001858	386	15,16	31
OG0001858	496	16,9	25
OG0001858	503	16,9	25
OG0001858	613	9,6	15
OG0001858	704	6,2	8
OG0001858	715	6,2	8
OG0001858	731	7,2	9
OG0001858	741	7,2	9
OG0001858	750	7,2	9
OG0001858	756	7,2	9
OG0001858	760	7,2	9
OG0001858	763	7,2	9
OG0001858	771	6,2	8
OG0001858	773	6,2	8
OG0001858	787	5,2	7
OG0001858	814	7,3	10
OG0001858	838	7,2	9
OG0001858	865	7,3	10
OG0001858	886	8,4	12
OG0001858	913	7,4	11
OG0001858	982	6,4	10
OG0001858	1062	4,5	9
OG0001858	1064	4,5	9
OG0001858	1068	4,5	9
OG0001858	1070	4,5	9
OG0001858	1074	4,5	9
OG0001858	1092	7,5	12
OG0001858	1095	7,5	12
OG0001858	1102	6,5	11
OG0001858	1112	6,4	10
OG0001858	1118	6,6	12
OG0001858	1128	6,6	12
OG0001858	1148	8,5	13
OG0001858	1196	12,6	18
OG0001858	1307	16,8	24
OG0001858	1355	18,5	23
OG0001858	1427	12,11	23
OG0001858	1646	16,18	34
OG0001858	1658	16,19	35
OG0001858	1694	17,21	38
OG0001858	1763	10,23	33
OG0001858	1829	4,20	24
OG0001858	1907	6,13	19
OG0001858	1913	6,13	19
OG0001858	1916	6,13	19
OG0001858	2045	5,12	17
OG0001858	2063	5,11	16
OG0001858	2102	4,9	13
OG0001858	2117	4,10	14
OG0001858	2156	7,9	16
OG0001858	2165	7,8	15
OG0001858	2189	6,14	20
OG0001858	2204	5,13	18
OG0001858	2249	4,13	17
OG0001858	2279	4,12	16
OG0001858	2306	6,12	18
OG0001858	2387	4,8	12
OG0001858	2396	4,8	12
OG0001858	2423	7,7	14
OG0001858	2438	6,7	13
OG0001858	2480	8,4	12
OG0001858	2489	8,3	11
OG0001858	2857	6,3	9
OG0001858	2932	6,8	14
OG0001858	2956	7,9	16
OG0001858	2962	7,9	16
OG0001858	3002	8,9	17
OG0001858	3061	7,11	18
OG0001858	3091	7,9	16
OG0001858	3136	8,10	18
OG0001858	3184	10,9	19
OG0001858	3229	12,13	25
OG0001858	3247	11,11	22
OG0001858	3430	11,12	23
OG0001858	3439	12,11	23
OG0001858	3442	12,11	23
OG0001858	3454	12,9	21
OG0001858	3514	9,8	17
OG0001858	3553	11,8	19
OG0001858	3745	6,5	11
OG0001858	3782	6,4	10
OG0001858	3790	6,4	10
OG0001858	3796	6,4	10
OG0001858	3885	4,2	6
OG0001858	3888	4,2	6
OG0001858	3893	4,2	6
OG0001858	3901	4,2	6
OG0001858	3904	4,2	6
OG0001858	3910	4,2	6
OG0001858	3919	2,2	4
OG0001858	3929	2,2	4
OG0001858	3944	2,2	4
OG0001942	316	2,2	4
OG0001942	321	2,2	4
OG0001942	356	2,2	4
OG0001942	377	4,2	6
OG0001942	388	4,2	6
OG0001942	399	4,2	6
OG0001942	406	4,2	6
OG0001942	411	5,2	7
OG0001942	424	6,2	8
OG0001942	441	7,2	9
OG0001942	796	8,2	10
OG0001942	800	8,2	10
OG0001942	809	8,2	10
OG0001942	839	10,4	14
OG0001942	852	10,4	14
OG0001942	861	10,4	14
OG0001942	867	10,4	14
OG0001942	885	9,4	13
OG0001942	890	9,4	13
OG0001942	903	9,4	13
OG0001942	942	8,5	13
OG0001942	943	8,5	13
OG0001942	974	8,6	14
OG0001942	1109	6,3	9
OG0001942	1541	4,2	6
OG0001942	1560	3,2	5
OG0001942	1642	6,5	11
OG0001942	1678	6,5	11
OG0001942	1689	5,4	9
OG0001942	1692	5,4	9
OG0001942	1709	4,3	7
OG0001942	1721	4,3	7
OG0001942	1729	4,2	6
OG0001942	2084	8,2	10
OG0001942	2099	8,2	10
OG0001942	2107	8,2	10
OG0001942	2108	8,2	10
OG0001942	2115	7,2	9
OG0001942	2117	7,2	9
OG0001942	2119	7,2	9
OG0001942	2125	7,2	9
OG0001942	2127	5,2	7
OG0001952	236	8,4	12
OG0001952	255	11,4	15
OG0001952	269	13,2	15
OG0001952	276	13,2	15
OG0001952	279	13,2	15
OG0001952	284	15,2	17
OG0001952	295	9,10	19
OG0001952	296	16,4	20
OG0001952	328	16,4	20
OG0001952	375	10,2	12
OG0001952	384	10,2	12
OG0001952	390	10,2	12
OG0001952	391	10,2	12
OG0001952	405	8,5	13
OG0001952	407	11,2	13
OG0001952	416	10,2	12
OG0001952	484	3,3	6
OG0001952	499	3,3	6
OG0001952	506	3,3	6
OG0001952	509	3,3	6
OG0001952	531	4,3	7
OG0001952	535	4,3	7
OG0001952	561	2,4	6
OG0001952	567	1,5	6
OG0001952	570	1,5	6
OG0001952	588	1,4	5
OG0001952	607	4,3	7
OG0001952	609	4,3	7
OG0001952	807	4,3	7
OG0001952	811	4,3	7
OG0001952	814	4,3	7
OG0001952	824	4,3	7
OG0001952	825	4,3	7
OG0001952	826	4,3	7
OG0001952	841	4,3	7
OG0001952	859	4,3	7
OG0001952	872	4,3	7
OG0001952	898	4,3	7
OG0001952	901	4,3	7
OG0001952	903	4,3	7
OG0001952	910	3,4	7
OG0001952	917	3,4	7
OG0001952	933	2,5	7
OG0001952	936	2,5	7
OG0001952	942	2,5	7
OG0001952	943	2,5	7
OG0001952	957	2,5	7
OG0001952	1024	1,6	7
OG0001952	1030	1,6	7
OG0001952	1035	1,6	7
OG0001952	1048	1,4	5
OG0001952	1053	1,4	5
OG0001952	1054	1,4	5
OG0002033	440	36,4	40
OG0002033	446	36,4	40
OG0002033	448	36,4	40
OG0002033	485	33,4	37
OG0002033	1065	54,5	59
OG0002033	1071	55,5	60
OG0002033	1080	50,5	55
OG0002033	1098	48,5	53
OG0002033	1125	46,5	51
OG0002033	1138	47,5	52
OG0002033	1161	44,6	50
OG0002033	1727	31,4	35
OG0002033	1730	31,4	35
OG0002041	238	5,4	9
OG0002041	263	5,4	9
OG0002041	312	7,3	10
OG0002041	341	9,2	11
OG0002041	343	9,2	11
OG0002041	345	9,2	11
OG0002041	388	11,2	13
OG0002041	402	11,2	13
OG0002041	1024	3,2	5
OG0002041	1036	3,2	5
OG0002041	1045	3,2	5
OG0002041	1062	3,2	5
OG0002041	1086	4,2	6
OG0002041	1100	3,2	5
OG0002041	1102	3,2	5
OG0002041	1103	3,2	5
OG0002041	1212	4,3	7
OG0002041	1273	4,3	7
OG0002041	1274	4,3	7
OG0002041	1434	7,2	9
OG0002041	1452	7,2	9
OG0002041	1486	6,2	8
OG0002041	1530	3,4	7
OG0002041	1560	3,4	7
OG0002041	1561	3,4	7
OG0002041	1573	3,4	7
OG0002041	1576	3,4	7
OG0002041	1604	4,4	8
OG0002041	1613	4,4	8
OG0002041	1836	3,2	5
OG0002041	1853	3,4	7
OG0002041	1859	3,4	7
OG0002041	1875	3,5	8
OG0002041	1904	6,3	9
OG0002041	1920	7,3	10
OG0002041	1921	7,3	10
OG0002041	1933	7,3	10
OG0002041	1957	7,3	10
OG0002373	201	3,3	6
OG0002373	234	4,3	7
OG0002373	286	5,2	7
OG0002373	295	5,2	7
OG0002373	302	6,2	8
OG0002373	436	3,3	6
OG0002373	443	3,3	6
OG0002373	451	3,2	5
OG0002373	457	3,2	5
OG0002373	460	3,2	5
OG0002373	532	5,2	7
OG0002373	540	6,2	8
OG0002373	541	6,2	8
OG0002373	549	6,2	8
OG0002373	586	6,2	8
OG0002373	613	4,2	6
OG0002373	658	6,2	8
OG0002373	661	6,2	8
OG0002373	835	4,4	8
OG0002373	844	4,4	8
OG0002373	859	5,4	9
OG0002373	861	5,4	9
OG0002373	884	5,5	10
OG0002373	885	5,5	10
OG0002373	907	5,5	10
OG0002373	1077	9,4	13
OG0002459	174	8,2	10
OG0002459	195	9,2	11
OG0002459	229	9,3	12
OG0002459	267	9,3	12
OG0002459	298	9,3	12
OG0002459	346	7,3	10
OG0002459	354	7,3	10
OG0002459	361	7,3	10
OG0002459	366	7,3	10
OG0002459	386	8,3	11
OG0002459	388	8,3	11
OG0002459	424	5,2	7
OG0002459	433	3,2	5
OG0002459	441	3,2	5
OG0002459	489	1,1	2
OG0002459	509	1,1	2
OG0002459	526	1,1	2
OG0002459	533	1,1	2
OG0002459	542	1,1	2
OG0002537	399	8,3	11
OG0002537	414	7,3	10
OG0002537	435	4,4	8
OG0002537	438	5,3	8
OG0002537	450	4,3	7
OG0002537	461	1,5	6
OG0002537	462	3,3	6
OG0002537	474	1,2	3
OG0002537	478	1,2	3
OG0002537	487	1,2	3
OG0003093	274	10,2	12
OG0003093	404	5,9	14
OG0003093	407	5,9	14
OG0003093	412	5,9	14
OG0003093	445	4,7	11
OG0003093	476	4,7	11
OG0003093	506	4,4	8
OG0003093	512	4,4	8
OG0003132	992	5,2	7
OG0003132	995	5,2	7
OG0003132	1004	5,2	7
OG0003132	1027	5,3	8
OG0003132	1044	6,6	12
OG0003132	1105	7,3	10
OG0003132	1108	7,3	10
OG0003132	1119	7,3	10
OG0003132	1175	8,2	10
OG0003132	1181	8,2	10
OG0003132	1183	8,2	10
OG0003132	1360	1,2	3
OG0003132	1361	1,2	3
OG0003132	1368	1,2	3
OG0003193	29	4,3	7
